,Schaefer400_17,SA_1,myelin,CorrThickness,evo_expansion,evo_expansion_hill,alloscale,cbf,brain_pc1,GABRA3,GRIN2B,PVALB,SST
319,319,4.353842258453369,1.1355863809585571,0.02370404079556465,19.431466272002773,1.4537799150535935,0.8117704924784208,0.6920490882307364,-1.3316212045518976,0.8848050170038876,1.6152398672543073,-1.3845365682714863,0.6724220690758604
320,320,5.310934543609619,1.092424750328064,0.028406601399183273,14.614006901418925,0.6684348338487133,0.7451064949793531,2.8555366863428757,-2.299856812748688,1.5457796201800669,1.6069875797688566,-2.543616656436036,1.6254734803509239
321,321,0.36717209219932556,1.1813652515411377,0.031813256442546844,11.094772591310388,0.5551874310179961,0.9516193016487009,31.858685531781294,-1.3791181246439617,1.023246082020741,1.5794924018429775,-1.5435885950630786,0.644579705654406
322,322,2.3064355850219727,1.1624610424041748,0.07466932386159897,4.741098208690253,0.06214443189421977,0.630710280786349,14.566371093406621,-2.2506013216934804,1.5355785428069708,1.4856119493799886,-2.7482799526274673,1.727081245324743
323,323,-0.1583794504404068,1.2551864385604858,0.020996691659092903,15.042126917999063,1.1925253064040369,0.9788547674281485,38.25728520437538,-0.9926718135908146,0.8100813071199712,1.2784131874811628,-1.0121134531577962,0.26589546147608917
324,324,3.8916735649108887,1.3551051616668701,0.008066966198384762,14.27793685879026,0.4636006409003,1.1235500797629356,65.05927995273045,0.6771360683654036,-0.7643169893750122,-0.14071273324745043,0.7040870881506375,-1.2051723232226712
325,325,1.6548629999160767,1.2720255851745605,0.010999687947332859,9.497448428662237,2.0050058364868164,1.1921851106746468,61.08424756626883,0.3998690138676923,-0.5439026031843917,-0.017564474733289846,0.40540350224086624,-1.0390089504019229
326,326,3.2575299739837646,1.3327468633651733,0.009431565180420876,17.21798518870739,1.704211582528784,1.0911592904557572,60.95157318926872,0.5078812457145528,-0.5616775484795266,-0.04420039993017278,0.48284998979974303,-1.2415898708586997
327,327,-0.08299452066421509,1.3595038652420044,0.012347148731350899,4.784784261803878,1.584303291220414,1.1369160827837492,68.83882771542197,0.48319152844579594,-0.7583856086981924,0.02324902156465932,0.5543906895737899,-0.9903263405749673
328,328,0.3612523376941681,1.2527939081192017,0.012616444379091263,21.457278645833334,0.9025380980968475,1.085840936501821,67.32071825663249,0.024460614919662477,0.7846743377049764,0.23233943780263264,0.4323713747660319,-0.3025407809019089
329,329,2.059325695037842,1.3141403198242188,0.008463727310299873,16.20649098513419,1.4482736263358802,0.9196652675929823,68.63518477322762,0.2737904023705867,-0.5483384571577373,-1.047828718497042,0.7611737591132783,0.328145172806424
330,330,0.636157751083374,1.3430368900299072,0.012539121322333813,20.452547508127548,0.9103197332690743,0.9869070530814283,67.76580709569595,0.12941094307119355,-0.19140883611843867,-0.8333324178615037,0.6074979509062627,0.26841161926003065
331,331,4.159216403961182,1.290176510810852,0.010499482974410057,18.664469080647144,1.0416522636188297,1.1890351753535233,74.88641123133381,0.22097076663351434,-0.45782695816257807,-0.8622725948574036,0.7170039410666218,0.018486931773386603
332,332,-1.1666359901428223,1.2854870557785034,0.01329264510422945,10.89816131907932,0.30032096134539876,1.1270719572325438,71.52746038278822,0.1002599118246558,0.9770986721001936,0.45716794882772377,0.6270755338405377,0.485553240907785
333,333,3.177339553833008,1.3375957012176514,0.01095727551728487,21.123961234914844,0.8006711936202543,1.1959864456078102,67.37660654659929,0.14414440416570368,0.08738337238800936,-0.42036829676864473,0.6611145508700403,-0.15805483699358744
